feature,n_dates,mean_IC,std_IC,IC_IR,t_stat,base,DSR,pass_HLZ,pass_EVT,pass_MAG,is_base_rep,SURVIVOR,ts_mean_IC,ts_std_IC,ts_IC_IR,ts_n_tickers,ts_pass,cs_ts_divergence
volatility_10d__ts_min__w10,579.0,0.007909639784102057,0.2659703179475941,0.02973880636432726,0.7155876142734005,volatility_10d,0.045990146468047624,False,False,False,False,False,,,,,False,False
return_1d__ts_decay_linear__w20,561.0,0.00539651466978644,0.1808544440970763,0.029838993986179188,0.7067496588907279,return_1d,0.04514958114700573,False,False,False,False,False,,,,,False,False
vwap__ts_mean__w10,576.0,0.0045719322068399895,0.15586185519758666,0.029333233593582815,0.7039976062459876,vwap,0.044883992622631125,False,False,False,False,False,,,,,False,False
insider_net_shares__cs_rank,579.0,-0.0028746867405105778,0.09880635412498967,-0.02909414850864864,-0.7000755869473466,insider_net_shares,0.04451336269173392,False,False,False,False,False,,,,,False,False
insider_net_shares__scale,579.0,-0.0028746867405105778,0.09880635412498967,-0.02909414850864864,-0.7000755869473466,insider_net_shares,0.04451336269173392,False,False,False,False,False,,,,,False,False
insider_net_shares__cs_zscore,579.0,-0.0028746867405105778,0.09880635412498967,-0.02909414850864864,-0.7000755869473466,insider_net_shares,0.04451336269173392,False,False,False,False,False,,,,,False,False
insider_net_shares__cs_demean,579.0,-0.0028746867405105778,0.09880635412498967,-0.02909414850864864,-0.7000755869473466,insider_net_shares,0.04451336269173392,False,False,False,False,False,,,,,False,False
insider_net_shares__signed_power_p05,579.0,-0.0028746867405105778,0.09880635412498967,-0.02909414850864864,-0.7000755869473466,insider_net_shares,0.04451336269173392,False,False,False,False,False,,,,,False,False
premarket_gap__ts_min__w10,579.0,-0.006704223148629733,0.2309704815231887,-0.029026320179172553,-0.6984434732748838,premarket_gap,0.044360228495111904,False,False,False,False,False,,,,,False,False
vol_surge_eod__ts_std__w5,579.0,-0.003101529145089651,0.10798074026813513,-0.028722984648818017,-0.6911444866971597,vol_surge_eod,0.043680583955085214,False,False,False,False,False,,,,,False,False
post_earnings_3d__ts_delta__w10,438.0,-0.0029171144126112067,0.0884402089219762,-0.03298402896339544,-0.690304585669436,post_earnings_3d,0.043657424637286134,False,False,False,False,False,,,,,False,False
return_1d__group_neutralize,579.0,-0.0034986468079631124,0.12230455755012845,-0.02860602154199476,-0.6883300714329997,return_1d,0.04342077523594856,False,False,False,False,False,,,,,False,False
eightk_material_agreement_30d__ts_min__w10,575.0,0.0027992885589405835,0.09762086165474591,0.02867510603256895,0.6876048872266445,eightk_material_agreement_30d,0.04335520534713216,False,False,False,False,False,,,,,False,False
vwap__ts_min__w10,579.0,0.00444171183101506,0.1556732269005389,0.028532278282205274,0.6865556302299796,vwap,0.04325761256102296,False,False,False,False,False,,,,,False,False
volume_spike__ts_delta__w20,560.0,-0.0028490590112138473,0.09828907396464154,-0.028986528169334124,-0.6859464531393805,volume_spike,0.04320741197315337,False,False,False,False,False,,,,,False,False
volatility_10d__ts_max__w10,579.0,0.00733339802317484,0.2581059099449811,0.028412359967805684,0.6836701055233853,volatility_10d,0.04299334173374996,False,False,False,False,False,,,,,False,False
return_20d__ts_std__w20,570.0,0.0066241392334653116,0.23264349167762982,0.028473348580257168,0.6797918800945734,return_20d,0.04264283626627416,False,False,False,False,False,,,,,False,False
volume_zscore__ts_rank__w20,571.0,-0.0030034947121853764,0.10586689170210553,-0.028370481685972098,-0.67792986064542,volume_zscore,0.0424738229426325,False,False,False,False,False,,,,,False,False
insider_7d__ts_delta__w5,575.0,-0.002639512434305204,0.09417475430571988,-0.028027813332398448,-0.672083353545205,insider_7d,0.04194642032301137,False,False,False,False,False,,,,,False,False
ma20_above_ma50__ts_rank__w10,550.0,0.0029839309892587774,0.10476111326742601,0.02848319282023694,0.6679900824706445,ma20_above_ma50,0.04158860344740839,False,False,False,False,False,,,,,False,False
return_60d__ts_delta__w10,529.0,-0.004566915579906981,0.15816880154219168,-0.028873681379502344,-0.664094671728554,return_60d,0.04125009914606122,False,False,False,False,False,,,,,False,False
rsi_14__ts_argmax__w20,579.0,0.003907136287865513,0.14167855381095368,0.027577471556343894,0.6635806708896167,rsi_14,0.0411894189480796,False,False,False,False,False,,,,,False,False
eightk_other_events_30d__ts_argmax__w20,578.0,0.00246993106298656,0.08959921057751898,0.027566437774020763,0.6627421128276806,eightk_other_events_30d,0.04111575559615031,False,False,False,False,False,,,,,False,False
obv__ts_argmax__w20,579.0,-0.0036368190237671657,0.1324881401616319,-0.027450147759115237,-0.6605169523535435,obv,0.04091978666423778,False,False,False,False,False,,,,,False,False
vol_zscore_60d__ts_std__w20,571.0,0.0028519661478999298,0.10327717055716894,0.027614681274805333,0.6598695515858322,vol_zscore_60d,0.040865245579324624,False,False,False,False,False,,,,,False,False
obv__ts_delta__w10,570.0,0.0035812055381693603,0.1296996373737404,0.027611530846842813,0.6592162637196589,obv,0.040808284205667254,False,False,False,False,False,,,,,False,False
rev_growth_qoq__ts_min__w20,579.0,-0.003026073259520572,0.11077225695650823,-0.027317970606202224,-0.6573364503402571,rev_growth_qoq,0.040641393287493284,False,False,False,False,False,,,,,False,False
vwap__ts_min__w20,579.0,0.004246820839779657,0.15573221159442519,0.02727002202241686,0.656182691434859,vwap,0.04054078414226609,False,False,False,False,False,,,,,False,False
is_squeeze_setup__ts_delta__w5,575.0,0.0027218247174666805,0.10046083367234963,0.027093391702719093,0.6496767100067975,is_squeeze_setup,0.03997833274608707,False,False,False,False,False,,,,,False,False
ma5_above_ma20__ts_min__w5,579.0,0.004057334751605653,0.15043909575371542,0.026969949076588014,0.6489622105324636,ma5_above_ma20,0.03991573381427684,False,False,False,False,False,,,,,False,False
vwap__group_neutralize,579.0,-0.0021159533810627116,0.07849271924885526,-0.026957320389859863,-0.648658333783125,vwap,0.03988960108665426,False,False,False,False,False,,,,,False,False
days_to_earnings__ts_delta__w20,560.0,0.0027394526027138036,0.09997588107182064,0.027401134887181808,0.6484292005601675,days_to_earnings,0.03987525285742257,False,False,False,False,False,,,,,False,False
volatility_10d__ts_argmax__w20,579.0,0.0032577781977814572,0.12112912025273184,0.026895086755226262,0.6471608420011938,volatility_10d,0.039761023204480835,False,False,False,False,False,,,,,False,False
rsi_below_30__ts_delta__w10,552.0,0.002725053975736101,0.09934449972681274,0.027430345748679818,0.644467202483143,rsi_below_30,0.039538247118700576,False,False,False,False,False,,,,,False,False
premarket_gap__group_neutralize,579.0,-0.003382297991142346,0.12638843549546053,-0.026761135050712984,-0.6439376399840647,premarket_gap,0.0394854154272125,False,False,False,False,False,,,,,False,False
premarket_gap__ts_argmax__w10,579.0,-0.003338167915221497,0.12572084212326992,-0.026552223631690332,-0.6389107259209564,premarket_gap,0.03905868112490347,False,False,False,False,False,,,,,False,False
eightk_days_since_last__ts_decay_linear__w10,571.0,0.0023105161160962995,0.08684678116000591,0.026604510670803338,0.6357309125461649,eightk_days_since_last,0.038792851919683756,False,False,False,False,False,,,,,False,False
return_3d__ts_decay_linear__w10,571.0,0.004785396570325465,0.18084761549695152,0.026460932632015433,0.6323000282592987,return_3d,0.038505371865603405,False,False,False,False,False,,,,,False,False
eightk_days_since_last__ts_std__w10,576.0,-0.0022989602365653355,0.08735814691183003,-0.02631649500172732,-0.6315958800414556,eightk_days_since_last,0.03844523769664781,False,False,False,False,False,,,,,False,False
is_squeeze_setup__ts_min__w5,579.0,-0.0043048024289339916,0.16401454673567936,-0.026246467247027023,-0.6315534877329259,is_squeeze_setup,0.038440903636395324,False,False,False,False,False,,,,,False,False
sector_rel_ret__ts_max__w20,579.0,-0.005695863960653319,0.2172024980951794,-0.02622374977546233,-0.6310068504173542,sector_rel_ret,0.038395322976929075,False,False,False,False,False,,,,,False,False
vwap_dev_eod__ts_argmax__w5,579.0,0.003884764274863009,0.14835611778282803,0.02618539992095064,0.6300840601559847,vwap_dev_eod,0.03831847727707516,False,False,False,False,False,,,,,False,False
rsi_below_30__ts_decay_linear__w5,573.0,-0.003147003652548429,0.11971076825065698,-0.02628839241895984,-0.6292762485845609,rsi_below_30,0.03825290619309746,False,False,False,False,False,,,,,False,False
volume_zscore__ts_delta__w20,560.0,0.0027080801110580138,0.10297736324334444,0.026297819499015385,0.6223199931109111,volume_zscore,0.03768198891168129,False,False,False,False,False,,,,,False,False
return_5d__ts_min__w10,579.0,0.005241439685388435,0.20532605077928914,0.02552739735408737,0.6142509268002266,return_5d,0.03701939585734657,False,False,False,False,False,,,,,False,False
obv_trend__ts_min__w5,579.0,0.003265663852190624,0.12802962741510326,0.0255070948664292,0.6137623998388839,obv_trend,0.03697989292071487,False,False,False,False,False,,,,,False,False
volatility_10d__ts_mean__w10,576.0,0.00673365880111511,0.264095187560196,0.025497090133762043,0.611930163210289,volatility_10d,0.03683281341008303,False,False,False,False,False,,,,,False,False
days_to_earnings__ts_delta__w10,570.0,0.0025466614613113307,0.09937559663639887,0.02562662814120454,0.6118273611370438,days_to_earnings,0.036826097462406227,False,False,False,False,False,,,,,False,False
sector_rel_ret__ts_mean__w10,576.0,0.0039591858280659965,0.15558415765993022,0.025447229895474516,0.6107335174913884,sector_rel_ret,0.0367365111818545,False,False,False,False,False,,,,,False,False
low_52w_ratio__ts_delta__w10,338.0,0.005825211802954998,0.1754921016949293,0.033193583908872365,0.6102566151200562,low_52w_ratio,0.03680274694443161,False,False,False,False,False,,,,,False,False
vol_surge_eod__ts_std__w20,571.0,0.002868375314233297,0.11251462676911068,0.025493354922817638,0.6091791722646536,vol_surge_eod,0.03661302624222624,False,False,False,False,False,,,,,False,False
eightk_reg_fd_30d__ts_std__w10,576.0,0.002272759933761536,0.08957007956054304,0.02537409752131917,0.6089783405116601,eightk_reg_fd_30d,0.03659563287145606,False,False,False,False,False,,,,,False,False
premarket_gap__ts_rank__w10,576.0,-0.0039015253611245785,0.15463134424215397,-0.025231141721271964,-0.6055474013105271,premarket_gap,0.03632152716799271,False,False,False,False,False,,,,,False,False
eightk_exec_change_30d__ts_argmax__w20,578.0,-0.001960773512577471,0.07797366513514754,-0.025146612118065355,-0.604565558386762,eightk_exec_change_30d,0.03624288749467459,False,False,False,False,False,,,,,False,False
sector_rel_ret__ts_decay_linear__w5,576.0,-0.0037877926983257517,0.1506767205045789,-0.025138539554360986,-0.6033249493046636,sector_rel_ret,0.036144869112193286,False,False,False,False,False,,,,,False,False
bb_pct__ts_max__w10,579.0,0.0038238237017165335,0.15406952614101707,0.024818819123365487,0.597200820638045,bb_pct,0.035660962750230146,False,False,False,False,False,,,,,False,False
vwap__ts_decay_linear__w20,561.0,0.003887174964296396,0.15533643565368746,0.025024231745362054,0.5927099036324378,vwap,0.03531462951817726,False,False,False,False,False,,,,,False,False
ma_5__ts_rank__w20,571.0,0.004126524157982509,0.1664143892628861,0.024796678798392893,0.5925316738832712,ma_5,0.03529817448851447,False,False,False,False,False,,,,,False,False
return_60d__ts_argmax__w10,530.0,-0.0030593260764917,0.11936400390005478,-0.025630223321373487,-0.5900520520910363,return_60d,0.03511685744487396,False,False,False,False,False,,,,,False,False
insider_90d__ts_min__w5,579.0,-0.004424699590697785,0.18077275711421054,-0.024476584090058998,-0.5889658179279722,insider_90d,0.035019643520287004,False,False,False,False,False,,,,,False,False
vol_zscore_60d__ts_delta__w5,575.0,0.002870705589053984,0.11717442802554551,0.0244994205427496,0.5874754667090687,vol_zscore_60d,0.03490558314343786,False,False,False,False,False,,,,,False,False
volatility_10d__ts_decay_linear__w20,561.0,0.0066871260340919374,0.26984400282024823,0.024781451372652693,0.5869595440299264,volatility_10d,0.03486938743780772,False,False,False,False,False,,,,,False,False
eightk_filings_30d__ts_mean__w10,576.0,-0.002255037220192035,0.0926331647453742,-0.024343735058502836,-0.5842496414040681,eightk_filings_30d,0.0346573788313734,False,False,False,False,False,,,,,False,False
volatility_10d__ts_min__w20,579.0,0.006568956816547431,0.2715577390351065,0.024189908340996345,0.5820677059853269,volatility_10d,0.03448975258432006,False,False,False,False,False,,,,,False,False
eps_surprise__ts_delta__w10,481.0,-0.0021141693410459154,0.07972982656551443,-0.02651666800389552,-0.5815559311501007,eps_surprise,0.03447929500263843,False,False,False,False,False,,,,,False,False
rsi_14__group_neutralize,579.0,0.0024315123011611106,0.10085707790812556,0.024108494431854005,0.5801086904048722,rsi_14,0.0343404744048205,False,False,False,False,False,,,,,False,False
eightk_exec_change_30d__ts_max__w5,579.0,-0.0018856013559950685,0.07838859040829084,-0.024054538373171667,-0.5788103771223861,eightk_exec_change_30d,0.03424183509957543,False,False,False,False,False,,,,,False,False
bb_pct__ts_decay_linear__w5,576.0,0.00397349343601984,0.16478941334161018,0.02411255283604139,0.5787012680649934,bb_pct,0.03423428310681879,False,False,False,False,False,,,,,False,False
insider_60d__ts_std__w5,579.0,0.00318369399657044,0.13266993965499724,0.02399710141460459,0.5774283049689645,insider_60d,0.03413708833308976,False,False,False,False,False,,,,,False,False
volatility_5d__ts_rank__w10,576.0,0.0027564465814670595,0.1150901989957816,0.023950315539623766,0.5748075729509704,volatility_5d,0.03393990955170113,False,False,False,False,False,,,,,False,False
vol_10d_self_rank__ts_std__w10,576.0,-0.002622027808820417,0.109695795208617,-0.02390271936890474,-0.5736652648537137,vol_10d_self_rank,0.033853944244254086,False,False,False,False,False,,,,,False,False
insider_90d__ts_min__w10,579.0,-0.004311276436172945,0.18120140620459008,-0.02379273167066479,-0.5725106745938943,insider_90d,0.03376651776913781,False,False,False,False,False,,,,,False,False
volatility_5d__ts_min__w20,579.0,0.005965945300297501,0.25147245206700397,0.02372405108893556,0.5708580536707666,volatility_5d,0.033642729417016425,False,False,False,False,False,,,,,False,False
insider_60d__ts_std__w20,571.0,0.0037835445984442818,0.15857555926881375,0.023859569632861906,0.5701388822123391,insider_60d,0.033590903291291566,False,False,False,False,False,,,,,False,False
eightk_filings_30d__ts_min__w20,579.0,-0.002109413227731629,0.08978086825256423,-0.023495130630699624,-0.5653496737257018,eightk_filings_30d,0.03323282348337316,False,False,False,False,False,,,,,False,False
vol_10d_self_rank__ts_delta__w5,575.0,0.0027163273056194973,0.115545022395079,0.02350882149065371,0.563721735904043,vol_10d_self_rank,0.03311341684274124,False,False,False,False,False,,,,,False,False
volatility_5d__ts_min__w10,579.0,0.005745550719417173,0.24550136067286307,0.023403335540259054,0.5631408618128882,volatility_5d,0.0330696148331161,False,False,False,False,False,,,,,False,False
return_5d__ts_decay_linear__w5,576.0,0.00419198670009094,0.17873451907102386,0.023453705092216504,0.5628889222131961,return_5d,0.03305174795896116,False,False,False,False,False,,,,,False,False
volatility_10d__ts_decay_linear__w10,571.0,0.006179306356128753,0.2632490380051803,0.023473234329567255,0.560907165908613,volatility_10d,0.03290713469466187,False,False,False,False,False,,,,,False,False
rsi_14__ts_argmax__w5,579.0,0.003385343981473206,0.14704653556186642,0.023022262772378618,0.5539713292670486,rsi_14,0.03239912880377168,False,False,False,False,False,,,,,False,False
premarket_gap__ts_delta__w20,560.0,-0.004576894530185832,0.19557160456603032,-0.023402653674299365,-0.5538078650936177,premarket_gap,0.03239180963330302,False,False,False,False,False,,,,,False,False
volume_zscore__ts_std__w5,579.0,-0.0023176165987491113,0.10106108161422474,-0.022932829945319897,-0.5518193591251185,volume_zscore,0.032243410829942656,False,False,False,False,False,,,,,False,False
insider_60d__ts_min__w10,579.0,-0.00402590461518686,0.1756956620502591,-0.02291408090676262,-0.5513682119066741,insider_60d,0.03221084399609075,False,False,False,False,False,,,,,False,False
eightk_filings_30d__ts_min__w5,579.0,-0.002128598980338694,0.09337628623747156,-0.02279592674017159,-0.5485251368635291,eightk_filings_30d,0.03200623611419604,False,False,False,False,False,,,,,False,False
insider_90d__ts_delta__w5,575.0,-0.0022738202458007753,0.1004099108190625,-0.02264537660926891,-0.5430170550001018,insider_90d,0.03161380128954253,False,False,False,False,False,,,,,False,False
eightk_other_events_30d__ts_delta__w5,575.0,-0.001861912634537146,0.082569956881042,-0.022549516856592178,-0.5407184188815816,eightk_other_events_30d,0.03145083226062017,False,False,False,False,False,,,,,False,False
return_1d__ts_max__w5,579.0,0.0047145997775863485,0.21007482748171105,0.022442478397354856,0.5400203148035387,return_1d,0.03140056942542142,False,False,False,False,False,,,,,False,False
eightk_other_events_30d__ts_rank__w10,576.0,0.002003019064904966,0.08941512295917796,0.022401345528758426,0.5376322926902022,eightk_other_events_30d,0.031232898053610264,False,False,False,False,False,,,,,False,False
return_60d__ts_delta__w5,534.0,-0.0039552530413802,0.17061971565233813,-0.023181688155192975,-0.5356926502174022,return_60d,0.031106930422193625,False,False,False,False,False,,,,,False,False
obv_trend__group_neutralize,579.0,-0.002100582989365877,0.09588921720081164,-0.021906352462621802,-0.5271198280158136,obv_trend,0.0304999871261028,False,False,False,False,False,,,,,False,False
