feature,n_dates,mean_IC,std_IC,IC_IR,t_stat,base,DSR,pass_HLZ,pass_EVT,pass_MAG,is_base_rep,SURVIVOR
insider_60d__ts_rank__w20,570.0,-0.01839017231031212,0.09839758100895013,-0.1868965895476574,-4.462094917770234,insider_60d,0.978306041984359,True,True,False,False,False
obv_trend__ts_std__w20,570.0,-0.01868031898610006,0.10045231067300912,-0.18596206359959164,-4.439783416562635,obv_trend,0.9771431685463596,True,True,False,True,False
intraday_momentum__ts_min__w10,579.0,0.03872313998596099,0.20986970118583287,0.18451038795577687,4.4397662336680925,intraday_momentum,0.9771580378439754,True,True,True,False,False
is_squeeze_setup__ts_max__w20,579.0,-0.034079922975673076,0.18516500555600376,-0.18405164017541906,-4.428727652439316,is_squeeze_setup,0.9765636294272331,True,True,True,False,False
vwap_dev_eod__ts_mean__w5,578.0,0.03965184270295592,0.21526250485417675,0.1842022730796378,4.428522997755996,vwap_dev_eod,0.9765507365621847,True,True,True,False,False
vwap__ts_argmax__w20,578.0,-0.033052441570151636,0.18055140477711587,-0.18306388483076977,-4.401154288042475,vwap,0.9750196879178038,True,True,True,True,True
rsi_above_70__ts_max__w10,579.0,0.026362528516482228,0.14431489848874243,0.18267364487346183,4.395569752336427,rsi_above_70,0.9746989589691217,True,True,True,False,False
vwap_dev_eod__ts_mean__w10,575.0,0.03956045020580024,0.2159743049421798,0.18317202232178167,4.392310794198709,vwap_dev_eod,0.9745018199092788,True,True,True,False,False
vwap_dev_eod__ts_min__w20,579.0,0.03853061968593924,0.21137801771746442,0.18228300228191502,4.3861699466853885,vwap_dev_eod,0.9741481671218389,True,True,True,False,False
vwap__ts_argmax__w10,578.0,-0.03196539532044055,0.17526466738691251,-0.18238356764671834,-4.384798353639658,vwap,0.9740651296309226,True,True,True,False,False
rev_growth_yoy__ts_max__w20,579.0,0.024120647857925892,0.1329754626345753,0.181391719795786,4.364723534207388,rev_growth_yoy,0.9728536657863001,True,True,True,False,False
intraday_momentum__ts_mean__w5,578.0,0.0385050875782906,0.21252272532440328,0.1811810361433813,4.355887535499256,intraday_momentum,0.972302854752756,True,True,True,False,False
vwap_dev_eod__ts_max__w20,579.0,0.03943556490941374,0.21795094068269208,0.18093780547993477,4.353801257825975,vwap_dev_eod,0.9721737826898793,True,True,True,False,False
eps_surprise__ts_decay_linear__w20,560.0,0.01774233600198322,0.09674110679084318,0.1834001758977455,4.340040291382262,eps_surprise,0.9712594564428098,True,True,False,False,False
intraday_momentum__ts_mean__w10,575.0,0.038614119382113794,0.2139024603632342,0.18052209084711787,4.328767669694652,intraday_momentum,0.9705538286131912,True,True,True,False,False
vwap_dev_eod__ts_decay_linear__w10,570.0,0.039064004596798506,0.21641459349718464,0.18050540846408628,4.309507560769372,vwap_dev_eod,0.9692508817007206,True,True,True,False,False
rsi_14__ts_mean__w20,570.0,0.03447266666572765,0.19127322148826878,0.18022735434422502,4.302869109644604,rsi_14,0.968794387343302,True,True,True,True,True
iv_skew_snap__group_neutralize,579.0,0.015217870720820011,0.08514998292034413,0.17871842364379548,4.300397562538807,iv_skew_snap,0.968641096400339,True,True,False,True,False
intraday_momentum__ts_max__w20,579.0,0.03733914775834002,0.20904731848873276,0.1786157700001903,4.2979274675718475,intraday_momentum,0.9684690669082968,True,True,True,False,False
is_squeeze_setup__ts_mean__w20,570.0,-0.033903866960171926,0.18898506552873298,-0.1793997153442648,-4.28310949934669,is_squeeze_setup,0.9674021659640122,True,True,True,False,False
ma5_above_ma20__ts_argmax__w10,578.0,0.02061079959552414,0.11596464312264465,0.1777334801412365,4.273002667759599,ma5_above_ma20,0.9666868969797792,True,True,True,False,False
ma_10__ts_std__w20,570.0,0.027256914410528597,0.1526839393938101,0.17851854306841136,4.262071799604378,ma_10,0.9658637046166102,True,True,True,False,False
vwap_dev_eod__cs_demean,579.0,0.03741105393971779,0.21206235545521968,0.17641534660600205,4.244979958255289,vwap_dev_eod,0.964589036544637,True,True,True,False,False
vwap_dev_eod__scale,579.0,0.03741105393971779,0.21206235545521968,0.17641534660600205,4.244979958255289,vwap_dev_eod,0.964589036544637,True,True,True,False,False
vwap_dev_eod__cs_rank,579.0,0.03741105393971779,0.21206235545521968,0.17641534660600205,4.244979958255289,vwap_dev_eod,0.964589036544637,True,True,True,False,False
vwap_dev_eod__signed_power_p05,579.0,0.03741105393971779,0.21206235545521968,0.17641534660600205,4.244979958255289,vwap_dev_eod,0.964589036544637,True,True,True,False,False
vwap_dev_eod__cs_zscore,579.0,0.03741105393971779,0.21206235545521968,0.17641534660600205,4.244979958255289,vwap_dev_eod,0.964589036544637,True,True,True,False,False
intraday_momentum__ts_decay_linear__w10,570.0,0.03800731624398335,0.21392951788321274,0.17766279576590313,4.241641112780936,intraday_momentum,0.9643126923884147,True,True,True,False,False
vwap_dev_eod__ts_decay_linear__w5,575.0,0.03800117266968022,0.21486404837161982,0.17686147569906618,4.240989202085941,vwap_dev_eod,0.964272911777701,True,True,True,False,False
obv_trend__ts_std__w10,575.0,-0.01817547165872418,0.10286224907031005,-0.17669720254999083,-4.237050070352093,obv_trend,0.9639669716821504,True,True,False,False,False
obv_trend__ts_argmax__w20,578.0,0.01926420733507093,0.1095450463658212,0.17585648985659197,4.2278767607708225,obv_trend,0.9632525139533353,True,True,False,False,False
eps_surprise__ts_mean__w20,570.0,0.017220650572591773,0.09730625199780021,0.17697373209874612,4.225189943208056,eps_surprise,0.9630220038624915,True,True,False,False,False
vwap_dev_eod__ts_max__w5,579.0,0.03796661662980774,0.2166863383660662,0.17521463012433938,4.2160878153761985,vwap_dev_eod,0.9623109826495871,True,True,True,False,False
intraday_momentum__ts_decay_linear__w5,575.0,0.03722345367025699,0.2118051074889319,0.1757438907473095,4.214190456377867,intraday_momentum,0.962148700776488,True,True,True,False,False
bb_width__ts_delta__w20,559.0,0.02416931698743076,0.13568126969995364,0.17813303959256077,4.2116316677882715,bb_width,0.9619050002980585,True,True,True,True,True
bb_lower__ts_std__w10,575.0,0.02564411939706957,0.1462491194424479,0.17534546187241198,4.20463646758771,bb_lower,0.9613667909843124,True,True,True,True,True
ma_20__ts_std__w10,575.0,0.026499126483493465,0.15130979834032934,0.17513159606419568,4.199508145663697,ma_20,0.9609416575859865,True,True,True,False,False
vwap_dev_eod__ts_decay_linear__w20,560.0,0.03841221865601743,0.21649988931887082,0.17742373345716672,4.198611850191996,vwap_dev_eod,0.9608333447417294,True,True,True,False,False
insider_60d__ts_rank__w5,578.0,-0.015603393796261186,0.08952549219071544,-0.1742899526653414,-4.19021465235974,insider_60d,0.9601680397950726,True,True,False,False,False
intraday_momentum__ts_max__w10,579.0,0.036491678809471954,0.20968484118114666,0.1740310773249784,4.187608672209334,intraday_momentum,0.9599491877920828,True,True,True,False,False
rsi_14__ts_max__w20,579.0,0.03129730734308125,0.17987583155996867,0.1739939550058289,4.18671541941798,rsi_14,0.9598731979286036,True,True,True,False,False
intraday_momentum__ts_min__w20,579.0,0.03601851829870677,0.20705664931608664,0.17395489793579122,4.185775611840421,intraday_momentum,0.9597931205642342,True,True,True,False,False
intraday_momentum__scale,579.0,0.03608066849728258,0.20801316200683237,0.1734537764302505,4.173717416288862,intraday_momentum,0.9587540671855206,True,True,True,False,False
intraday_momentum__cs_rank,579.0,0.03608066849728258,0.20801316200683237,0.1734537764302505,4.173717416288862,intraday_momentum,0.9587540671855206,True,True,True,False,False
intraday_momentum__cs_zscore,579.0,0.03608066849728258,0.20801316200683237,0.1734537764302505,4.173717416288862,intraday_momentum,0.9587540671855206,True,True,True,False,False
intraday_momentum__cs_demean,579.0,0.03608066849728258,0.20801316200683237,0.1734537764302505,4.173717416288862,intraday_momentum,0.9587540671855206,True,True,True,False,False
intraday_momentum__signed_power_p05,579.0,0.03608066849728258,0.20801316200683237,0.1734537764302505,4.173717416288862,intraday_momentum,0.9587540671855206,True,True,True,False,False
bb_lower__ts_std__w20,570.0,0.025917165956418145,0.14832010145248675,0.1747380544013484,4.171813869757626,bb_lower,0.958567984811643,True,True,True,False,False
rsi_above_70__ts_max__w20,579.0,0.025845610266697284,0.14945242209824988,0.17293537236690887,4.161243360593027,rsi_above_70,0.9576562629356408,True,True,True,False,False
vwap_dev_eod__ts_max__w10,579.0,0.03761437011755946,0.21762845075607765,0.17283755863206693,4.158889725537833,vwap_dev_eod,0.957446485917506,True,True,True,False,False
intraday_momentum__ts_decay_linear__w20,560.0,0.03774187508450159,0.21498767769588165,0.17555366655893032,4.154357990313195,intraday_momentum,0.9569965317366815,True,True,True,False,False
ma5_above_ma20__ts_std__w20,570.0,-0.019893562949284727,0.11466596635162012,-0.17349143413906834,-4.142051218923964,ma5_above_ma20,0.955900444828736,True,True,False,False,False
return_20d__ts_argmax__w10,569.0,0.023432008620582676,0.13516505167082393,0.173358485281004,4.135244920723294,return_20d,0.9552689343973788,True,True,True,True,True
bb_upper__ts_delta__w20,559.0,0.029757346271997116,0.17030106425137234,0.1747337657742049,4.131262022192952,bb_upper,0.9548735879760928,True,True,True,True,True
ma_20__ts_argmax__w20,578.0,-0.02739115671290784,0.15942400287877123,-0.17181325407903947,-4.130670779938546,ma_20,0.9548627419319569,True,True,True,False,False
eps_surprise__ts_min__w10,579.0,0.015984852225832118,0.09335117952823489,0.17123353241613146,4.1202929749140385,eps_surprise,0.9538843543870755,True,True,False,False,False
intraday_momentum__ts_max__w5,579.0,0.03619716563945084,0.21147819537737939,0.17116263723953948,4.1185870654817816,intraday_momentum,0.9537215204778838,True,True,True,False,False
eps_surprise__ts_max__w20,579.0,0.016282046097104715,0.09523180194554466,0.1709727818278089,4.114018685047383,eps_surprise,0.9532831695512047,True,True,False,False,False
vwap__ts_rank__w20,570.0,0.031174746627859226,0.18117401225054997,0.17207074149656137,4.1081326469736315,vwap,0.9526925031664077,True,True,True,False,False
ma_5__ts_std__w20,570.0,0.02635752254686654,0.15368954463678447,0.17149847511850888,4.094469974458852,ma_5,0.9513483233402187,True,True,True,True,True
days_to_earnings__ts_max__w10,579.0,-0.014772724766550878,0.08723020589758142,-0.169353317632837,-4.075050459306109,days_to_earnings,0.9494065160678972,True,True,False,True,False
eightk_material_agreement_30d__ts_argmax__w5,474.0,0.016766469972614145,0.09001925503659096,0.18625426266634756,4.055042326696035,eightk_material_agreement_30d,0.9470148729420872,True,True,False,False,False
days_to_earnings__ts_mean__w5,578.0,-0.014661312391245669,0.08721195147000638,-0.16811127539426673,-4.041669176056977,days_to_earnings,0.9458821515376197,True,True,False,False,False
days_to_earnings__ts_max__w20,579.0,-0.014712837723776781,0.08773856103996912,-0.16768952612608246,-4.035015611223067,days_to_earnings,0.9451597503675839,True,True,False,False,False
ma_10__ts_std__w5,578.0,0.025032671332063803,0.14921015864719814,0.16776787558582135,4.03341328472784,ma_10,0.9449816609484216,True,True,True,False,False
days_to_earnings__ts_mean__w10,575.0,-0.014683218913175753,0.08735705032335807,-0.1680828148251895,-4.030484309328892,days_to_earnings,0.9446520925261916,True,True,False,False,False
rev_growth_yoy__ts_rank__w20,554.0,0.014130476201590728,0.08265196873591063,0.17096357676294913,4.0240046840290535,rev_growth_yoy,0.9438805560718496,True,True,False,False,False
days_to_earnings__ts_decay_linear__w5,575.0,-0.014620955695232342,0.0873396005816912,-0.1674035099525896,-4.014195150719119,days_to_earnings,0.9428320753632988,True,True,False,False,False
days_to_earnings__ts_max__w5,579.0,-0.01452693724366859,0.087214236507145,-0.1665661229801453,-4.007983814209429,days_to_earnings,0.9421354876748677,True,True,False,False,False
obv__ts_std__w10,575.0,0.02015710209501261,0.12064007089183977,0.16708463403577176,4.006548774849618,obv,0.9419615554431471,True,True,True,False,False
eightk_material_agreement_30d__ts_std__w5,550.0,-0.016341001961271768,0.09571842570881893,-0.17071950191682064,-4.003727211499309,eightk_material_agreement_30d,0.9415733255775848,True,True,False,False,False
days_to_earnings__ts_min__w10,579.0,-0.014482016246937204,0.08719292766046101,-0.16609163880047464,-3.996566577149495,days_to_earnings,0.940819204102102,True,True,False,False,False
days_to_earnings__scale,579.0,-0.014482016246937204,0.08719292766046101,-0.16609163880047464,-3.996566577149495,days_to_earnings,0.940819204102102,True,True,False,False,False
days_to_earnings__signed_power_p05,579.0,-0.014482016246937204,0.08719292766046101,-0.16609163880047464,-3.996566577149495,days_to_earnings,0.940819204102102,True,True,False,False,False
days_to_earnings__ts_min__w5,579.0,-0.014482016246937204,0.08719292766046101,-0.16609163880047464,-3.996566577149495,days_to_earnings,0.940819204102102,True,True,False,False,False
days_to_earnings__cs_demean,579.0,-0.014482016246937204,0.08719292766046101,-0.16609163880047464,-3.996566577149495,days_to_earnings,0.940819204102102,True,True,False,False,False
days_to_earnings__cs_rank,579.0,-0.014482016246937204,0.08719292766046101,-0.16609163880047464,-3.996566577149495,days_to_earnings,0.940819204102102,True,True,False,False,False
days_to_earnings__cs_zscore,579.0,-0.014482016246937204,0.08719292766046101,-0.16609163880047464,-3.996566577149495,days_to_earnings,0.940819204102102,True,True,False,False,False
days_to_earnings__ts_min__w20,579.0,-0.014482016246937204,0.08719292766046101,-0.16609163880047464,-3.996566577149495,days_to_earnings,0.940819204102102,True,True,False,False,False
insider_net_shares__ts_max__w5,578.0,0.015610741132787672,0.09390922449598536,0.16623224413332297,3.996494200670032,insider_net_shares,0.9408083436308893,True,True,False,True,False
days_to_earnings__ts_decay_linear__w10,570.0,-0.014612136901940069,0.08736315816676801,-0.1672574253101849,-3.993216298072706,days_to_earnings,0.9404061891946018,True,True,False,False,False
vwap__ts_rank__w10,575.0,0.029181345566943327,0.17568857121536832,0.16609700542883518,3.982866272817258,vwap,0.9391987963282201,True,True,True,False,False
post_earnings_3d__ts_argmax__w10,491.0,-0.015847836894622352,0.08828831166542332,-0.17950096219620992,-3.977475626049556,post_earnings_3d,0.9383105038761711,True,True,False,False,False
is_squeeze_setup__ts_argmax__w5,536.0,0.018238568120671456,0.10674419675642179,0.17086238573034382,3.955750220072184,is_squeeze_setup,0.9358043989885124,True,True,False,False,False
days_to_earnings__ts_mean__w20,570.0,-0.014499370654539446,0.08758077698720827,-0.16555425920298894,-3.9525537645859745,days_to_earnings,0.9355002385246303,True,True,False,False,False
rev_growth_yoy__ts_mean__w20,570.0,0.02282876496474156,0.1380039563478301,0.16542109058962862,3.949374407518412,rev_growth_yoy,0.9351037253713024,True,True,True,False,False
is_squeeze_setup__ts_argmax__w10,569.0,0.018655413983619015,0.11340408232533325,0.16450390145656685,3.924030149633375,is_squeeze_setup,0.9318719471443473,True,True,False,False,False
rsi_above_70__ts_std__w5,576.0,0.01994928678901262,0.12210211370620695,0.16338199383683982,3.9211678520841557,rsi_above_70,0.9315175540982801,True,True,False,False,False
is_squeeze_setup__ts_decay_linear__w20,560.0,-0.03132184267642172,0.18917224172980596,-0.16557314323714892,-3.9181757013182144,is_squeeze_setup,0.9310847290357742,True,True,True,False,False
vwap__ts_argmax__w5,578.0,-0.028007312008836452,0.17313401156925304,-0.16176666707473372,-3.8891344467886877,vwap,0.9272467151549016,True,True,True,False,False
eightk_exec_change_30d__ts_argmax__w10,577.0,0.013586176696768268,0.08428197421828956,0.16119907990740928,3.872134775604834,eightk_exec_change_30d,0.9248929900377895,True,True,False,True,False
rev_growth_yoy__ts_std__w10,311.0,0.02120717210638646,0.09664680085083478,0.21942963367321106,3.8696837397468844,rev_growth_yoy,0.9232804817874314,True,True,True,False,False
vwap_dev_eod__group_neutralize,579.0,0.02415636489934025,0.15030451415307616,0.1607161636857988,3.867219643524375,vwap_dev_eod,0.9242075850267314,True,True,True,False,False
