ds,yhat,yhat_lower,yhat_upper
2023-02-28,465.75962494985293,428.7338890654167,503.0300487593343
2023-03-01,465.83038438947045,427.8333356109559,506.8012611745969
2023-03-02,464.6435173520122,428.52579777810325,502.82116030935356
2023-03-03,464.22198338620115,425.237801360649,501.4921792868761
2023-03-06,463.0309082981956,426.4344584551858,502.27730247491394
2023-03-07,462.9976986461931,426.3215523331355,500.8677193293791
2023-03-08,464.12360261639583,423.324211037896,506.16552148148594
2023-03-09,464.0260460680687,423.0525470669506,503.34639970549426
2023-03-10,464.71075579883615,427.36932492440985,504.38961231049825
2023-03-13,466.7676087189225,426.9937820254337,505.25392175391005
2023-03-14,467.738422874125,430.53641470200773,505.3903920887394
2023-03-15,469.80390051059175,432.43288283033905,509.2848718053951
2023-03-16,470.56840613645113,431.51925177374545,508.61948246557193
2023-03-17,472.0262838310874,432.6080753424632,511.33358536985315
2023-03-20,475.78397372727835,436.9464314336072,513.3994705094108
2023-03-21,477.12236737131565,437.4953220199786,514.1476949167538
2023-03-22,479.43919805725835,442.06412273877754,517.8010023811061
2023-03-23,480.33945434345287,442.8667492130956,516.6344276907549
2023-03-24,481.8199658127604,445.86181184059234,520.3626897537056
2023-03-27,485.0160842657999,445.74273500778594,524.6456052712055
2023-03-28,485.9554004543367,448.5630018147242,524.8641968939318
2023-03-29,487.79381505211904,447.99619740758686,525.4222923907053
2023-03-30,488.14571044463935,449.0514776058147,527.9738207839238
2023-03-31,489.01760096878667,452.025224718177,525.9290674822487
2023-04-03,490.12249438286244,453.12765564490934,528.846310061763
2023-04-04,490.3066443318164,450.284410303118,526.8608992975959
2023-04-05,491.37455766387313,453.91564376395473,528.6832250150155
2023-04-06,490.94767827272426,450.55452056990123,525.0724752805772
2023-04-10,489.8358511450612,452.49618479096335,528.9882442131245
2023-04-11,489.27373979235534,447.6629701071761,527.0513986536791
2023-04-12,489.61050962479544,452.15849070950884,527.3969712915948
2023-04-13,488.46876690820505,450.1222820200327,526.747795930855
2023-04-14,487.8618542833518,451.8473026905248,527.3966504644502
2023-04-17,484.669261553661,445.40515744365916,525.8313125059512
2023-04-18,483.478945689838,446.18465091308497,522.9172414219605
2023-04-19,483.2055382975873,441.8418369537691,522.6298736184439
2023-04-20,481.4723993085214,445.22000369224617,521.1194780718985
2023-04-21,480.29406702293113,440.79615864392815,516.9884628144611
2023-04-24,475.5268638212122,437.8875008660061,514.1165112433409
2023-04-25,473.8675548929972,432.87826736596355,514.34154928148
2023-04-26,473.15903656494424,437.1289385096471,512.099443270412
2023-04-27,471.0288650183611,436.7867991503898,509.2515894686299
2023-04-28,469.49604981803026,433.89847807900145,508.129568072428
2023-05-01,463.9665435055779,423.4357218316718,504.06591489223496
2023-05-02,462.16803071491046,423.6577403437999,501.19104192175365
2023-05-03,461.38401770195446,424.73769772128736,498.63420804383367
2023-05-04,459.2448486011428,420.7742483755388,500.7639224102263
2023-05-05,457.77144248522484,419.37261796156685,495.64116225251183
2023-05-08,452.83363212230927,415.09706650946595,489.86026951702206
